iteration,episode,ag1_iql_loss,ag2_iql_loss
1881,94050,28498732814058680320.00000,0.00066
1882,94100,28531952000020041728.00000,0.00065
1883,94150,28071820986561028096.00000,0.00064
1884,94200,27451231530089066496.00000,0.00071
1885,94250,27465223657374113792.00000,0.00068
1886,94300,28096420888151359488.00000,0.00068
1887,94350,27825574567151337472.00000,0.00062
1888,94400,28190290400612536320.00000,0.00062
1889,94450,26945374120627404800.00000,0.00066
1890,94500,27899189568115499008.00000,0.00080
1891,94550,27884982698837028864.00000,0.00082
1892,94600,28130239910329417728.00000,0.00071
1893,94650,28003599865316597760.00000,0.00069
1894,94700,27922329577728847872.00000,0.00063
1895,94750,27973937548229980160.00000,0.00067
1896,94800,27734675373338378240.00000,0.00064
1897,94850,27359103493502644224.00000,0.00064
1898,94900,28289382666795184128.00000,0.00066
1899,94950,28762823490178498560.00000,0.00070
1900,95000,27865306065402937344.00000,0.00066
1901,95050,28281696039215906816.00000,0.00066
1902,95100,27942176366828466176.00000,0.00069
1903,95150,28109039368438657024.00000,0.00062
1904,95200,28437053776314351616.00000,0.00072
1905,95250,27645811360846929920.00000,0.00072
1906,95300,27780267227893420032.00000,0.00070
1907,95350,28387077820709068800.00000,0.00064
1908,95400,27942759315100454912.00000,0.00064
1909,95450,28278111451529601024.00000,0.00069
1910,95500,28402820642727743488.00000,0.00081
1911,95550,27417038849447452672.00000,0.00070
1912,95600,27982519606140436480.00000,0.00064
1913,95650,28124388691784376320.00000,0.00066
1914,95700,28164972185592619008.00000,0.00080
1915,95750,27696829973921792000.00000,0.00072
1916,95800,27889620652547420160.00000,0.00076
1917,95850,27976488304593805312.00000,0.00065
1918,95900,27946175946831147008.00000,0.00067
1919,95950,27938381532366524416.00000,0.00064
1920,96000,28322362879574192128.00000,0.00081
1921,96050,27649882486441168896.00000,0.00067
1922,96100,28202442144573534208.00000,0.00064
1923,96150,28223625219182526464.00000,0.00066
1924,96200,28764959425866956800.00000,0.00068
1925,96250,28170031908636581888.00000,0.00066
1926,96300,27954717691246718976.00000,0.00067
1927,96350,28096947908385607680.00000,0.00064
1928,96400,28899977541845422080.00000,0.00073
1929,96450,27866393858921848832.00000,0.00062
1930,96500,28478482634512506880.00000,0.00062
1931,96550,28051187945056374784.00000,0.00071
1932,96600,28449049887641411584.00000,0.00067
1933,96650,27566304701243842560.00000,0.00068
1934,96700,28093624315067351040.00000,0.00072
1935,96750,27919809252150534144.00000,0.00076
1936,96800,28447437364834508800.00000,0.00068
1937,96850,27858147186950557696.00000,0.00067
1938,96900,28123295133620699136.00000,0.00064
1939,96950,27941888252444229632.00000,0.00067
1940,97000,28697085352853499904.00000,0.00067
1941,97050,27465687067948572672.00000,0.00066
1942,97100,28179709460159086592.00000,0.00072
1943,97150,27990697534529421312.00000,0.00084
1944,97200,28428072554770264064.00000,0.00066
1945,97250,27923731886632972288.00000,0.00069
1946,97300,27752660732871307264.00000,0.00067
1947,97350,28554549317698879488.00000,0.00083
1948,97400,28128839828927156224.00000,0.00070
1949,97450,27678898707491569664.00000,0.00067
1950,97500,28380327857585479680.00000,0.00066
1951,97550,28168641685349609472.00000,0.00068
1952,97600,27917238696272420864.00000,0.00068
1953,97650,28015732373514784768.00000,0.00066
1954,97700,27839002679758491648.00000,0.00065
1955,97750,28174828793509806080.00000,0.00071
1956,97800,28084873563773624320.00000,0.00064
1957,97850,28387078672837713920.00000,0.00068
1958,97900,28605751492258611200.00000,0.00067
1959,97950,27569541480668250112.00000,0.00066
1960,98000,27715361585083994112.00000,0.00067
1961,98050,28023158678160846848.00000,0.00070
1962,98100,28110917105180303360.00000,0.00065
1963,98150,28555957419373658112.00000,0.00082
1964,98200,27881678474979090432.00000,0.00062
1965,98250,28157110384929378304.00000,0.00068
1966,98300,28239208044647174144.00000,0.00069
1967,98350,28326251149784350720.00000,0.00070
1968,98400,27952750348993880064.00000,0.00069
1969,98450,28255812171516981248.00000,0.00067
1970,98500,28369774827450642432.00000,0.00068
1971,98550,28440211646029488128.00000,0.00069
1972,98600,28131408885224513536.00000,0.00066
1973,98650,27670290060988600320.00000,0.00068
1974,98700,28243437658659291136.00000,0.00065
1975,98750,28464602185448632320.00000,0.00065
1976,98800,27538211103679430656.00000,0.00066
1977,98850,28410684002457063424.00000,0.00066
1978,98900,28350196066457346048.00000,0.00067
1979,98950,28091422684335149056.00000,0.00070
1980,99000,28133361260407517184.00000,0.00089
1981,99050,28218881679309758464.00000,0.00065
1982,99100,27575409448482123776.00000,0.00071
1983,99150,27651707150047948800.00000,0.00067
1984,99200,28077230444032516096.00000,0.00063
1985,99250,28018411875947929600.00000,0.00068
1986,99300,28054959624914804736.00000,0.00085
1987,99350,27906642113816076288.00000,0.00084
1988,99400,26755921364671938560.00000,0.00067
1989,99450,28099357328060399616.00000,0.00064
1990,99500,27476570065620103168.00000,0.00066
1991,99550,27809599816860987392.00000,0.00061
1992,99600,27734260989578690560.00000,0.00064
1993,99650,27658408150459822080.00000,0.00060
1994,99700,27926558805912215552.00000,0.00071
1995,99750,28075393318848974848.00000,0.00066
1996,99800,27533437740949057536.00000,0.00066
1997,99850,27129094232050806784.00000,0.00067
1998,99900,28201053907554258944.00000,0.00067
1999,99950,27395048995994382336.00000,0.00064
2000,100000,27545277747497553920.00000,0.00068
2001,100050,27647701998645645312.00000,0.00077
2002,100100,28255905511051210752.00000,0.00064
2003,100150,27893918839583027200.00000,0.00066
2004,100200,27363764275935277056.00000,0.00060
2005,100250,27872584304088477696.00000,0.00060
2006,100300,27464333569606017024.00000,0.00069
2007,100350,27521174659928924160.00000,0.00071
2008,100400,27825206322930384896.00000,0.00084
2009,100450,27378189764593770496.00000,0.00064
2010,100500,27698492295803527168.00000,0.00069
2011,100550,27187646786571554816.00000,0.00073
2012,100600,27505258518161285120.00000,0.00069
2013,100650,27959705788507865088.00000,0.00069
2014,100700,27701255069348343808.00000,0.00068
2015,100750,27946374281146265600.00000,0.00072
2016,100800,27527398803703648256.00000,0.00064
2017,100850,28176858986695839744.00000,0.00063
2018,100900,27380726130764374016.00000,0.00070
2019,100950,27357168709833220096.00000,0.00069
2020,101000,27007911760553222144.00000,0.00066
2021,101050,27462931454801575936.00000,0.00061
2022,101100,27197513095910223872.00000,0.00069
2023,101150,28102476963399897088.00000,0.00069
2024,101200,27901796929902288896.00000,0.00069
2025,101250,27904683072499388416.00000,0.00067
2026,101300,27439567249195819008.00000,0.00064
2027,101350,28238485462451412992.00000,0.00067
2028,101400,27483656432052273152.00000,0.00063
2029,101450,27542113731547045888.00000,0.00064
2030,101500,27505632848725860352.00000,0.00066
2031,101550,28031503330439266304.00000,0.00065
2032,101600,28169457019393822720.00000,0.00067
2033,101650,27186441315224485888.00000,0.00061
2034,101700,27541126352545054720.00000,0.00068
2035,101750,27090369357118615552.00000,0.00066
2036,101800,27084515374749130752.00000,0.00067
2037,101850,27216696825652617216.00000,0.00066
2038,101900,27008909862795862016.00000,0.00064
2039,101950,27041211153334411264.00000,0.00069
2040,102000,27316865764870250496.00000,0.00071
2041,102050,27800230777929658368.00000,0.00067
2042,102100,27384891429336657920.00000,0.00064
2043,102150,27279118858354151424.00000,0.00064
2044,102200,27012020636078731264.00000,0.00068
2045,102250,27009463447836626944.00000,0.00068
2046,102300,27221526585285828608.00000,0.00081
2047,102350,26537200536013545472.00000,0.00070
2048,102400,26936779505770033152.00000,0.00065
2049,102450,26863142603036024832.00000,0.00065
2050,102500,26914159075130212352.00000,0.00066
2051,102550,26888746933964906496.00000,0.00061
2052,102600,27329736226167193600.00000,0.00063
2053,102650,27287059337378156544.00000,0.00064
2054,102700,27000860343610126336.00000,0.00064
2055,102750,27325502622653767680.00000,0.00069
2056,102800,27104915030742953984.00000,0.00067
2057,102850,27523295368371765248.00000,0.00068
2058,102900,26642783142854103040.00000,0.00066
2059,102950,26526746234150281216.00000,0.00070
2060,103000,26711360883467014144.00000,0.00067
2061,103050,26561921839982616576.00000,0.00066
2062,103100,26829819995081760768.00000,0.00071
2063,103150,26760423437199822848.00000,0.00067
2064,103200,27553992851391172608.00000,0.00085
2065,103250,26759463430381772800.00000,0.00063
2066,103300,26596678393724481536.00000,0.00065
2067,103350,27196574054368821248.00000,0.00068
2068,103400,26696701986139275264.00000,0.00066
2069,103450,26620442796737150976.00000,0.00070
2070,103500,26514369377171390464.00000,0.00064
2071,103550,26633197742698541056.00000,0.00064
2072,103600,26767028926311731200.00000,0.00065
2073,103650,26780825785801543680.00000,0.00069
2074,103700,26879690530274537472.00000,0.00066
2075,103750,26559205455888633856.00000,0.00066
2076,103800,26643353186927706112.00000,0.00066
2077,103850,26950147872674443264.00000,0.00069
2078,103900,27189071491180408832.00000,0.00071
2079,103950,26719311371513991168.00000,0.00073
2080,104000,26339846558176481280.00000,0.00062
2081,104050,27165239439012724736.00000,0.00090
2082,104100,27196525091410911232.00000,0.00063
2083,104150,26858059601120632832.00000,0.00063
2084,104200,27520650771996635136.00000,0.00069
2085,104250,26467638576815050752.00000,0.00073
2086,104300,27005213941457485824.00000,0.00070
2087,104350,26833651999183097856.00000,0.00064
2088,104400,26870705256506097664.00000,0.00089
2089,104450,26605269588036648960.00000,0.00069
2090,104500,26073030192913317888.00000,0.00089
2091,104550,26191122816723546112.00000,0.00072
2092,104600,26397661612105457664.00000,0.00064
2093,104650,26616879478733131776.00000,0.00068
2094,104700,26770832219562336256.00000,0.00065
2095,104750,26784053304671854592.00000,0.00065
2096,104800,26963029612814848000.00000,0.00072
2097,104850,26133359402125488128.00000,0.00067
2098,104900,26674329743654600704.00000,0.00083
2099,104950,26916517441633718272.00000,0.00063
2100,105000,27168584332701671424.00000,0.00070
2101,105050,26596879910432399360.00000,0.00074
2102,105100,26493362153733230592.00000,0.00065
2103,105150,26659057466708291584.00000,0.00078
2104,105200,26102653210832588800.00000,0.00077
2105,105250,26249763709644644352.00000,0.00086
2106,105300,26272324897670008832.00000,0.00064
2107,105350,26189566248172994560.00000,0.00065
2108,105400,25963175029391523840.00000,0.00064
2109,105450,25755450534352318464.00000,0.00069
2110,105500,25989969155021398016.00000,0.00073
2111,105550,25738770086047096832.00000,0.00102
2112,105600,26429979897752719360.00000,0.00062
2113,105650,26207040473023926272.00000,0.00061
2114,105700,25952440281829588992.00000,0.00068
2115,105750,26278907557918781440.00000,0.00069
2116,105800,26657017522469793792.00000,0.00072
2117,105850,26039722029867741184.00000,0.00090
2118,105900,25844863064830521344.00000,0.00066
2119,105950,25731191746047311872.00000,0.00061
2120,106000,25902064296471928832.00000,0.00065
2121,106050,25825734628279459840.00000,0.00066
2122,106100,25686256182693715968.00000,0.00084
2123,106150,26099749680842117120.00000,0.00069
2124,106200,25647821791060647936.00000,0.00086
2125,106250,26000104205328007168.00000,0.00082
2126,106300,26209709355926859776.00000,0.00079
2127,106350,26447673435764400128.00000,0.00062
2128,106400,25336545696691298304.00000,0.00063
2129,106450,25477961640313475072.00000,0.00067
2130,106500,26337857277369909248.00000,0.00065
2131,106550,25708277034775220224.00000,0.00071
2132,106600,25638736464218357760.00000,0.00069
2133,106650,25532498429779628032.00000,0.00080
2134,106700,25166063532324360192.00000,0.00064
2135,106750,26209459443284836352.00000,0.00060
2136,106800,25640966882289893376.00000,0.00071
2137,106850,25796422163893219328.00000,0.00067
2138,106900,26170615001020223488.00000,0.00064
2139,106950,26051710139723833344.00000,0.00068
2140,107000,25658864976902750208.00000,0.00069
2141,107050,25365967198880030720.00000,0.00072
2142,107100,25764279013324111872.00000,0.00069
2143,107150,25573201601524613120.00000,0.00068
2144,107200,25172171322572353536.00000,0.00066
2145,107250,25494597487119482880.00000,0.00067
2146,107300,25498451161200570368.00000,0.00069
2147,107350,25450063780552630272.00000,0.00065
2148,107400,25365082308813008896.00000,0.00067
2149,107450,25426579219228389376.00000,0.00091
2150,107500,25109656754482286592.00000,0.00070
2151,107550,25324152178460938240.00000,0.00067
2152,107600,25310233308364926976.00000,0.00082
2153,107650,25307517999564066816.00000,0.00079
2154,107700,25784900106309201920.00000,0.00070
2155,107750,25314481428785205248.00000,0.00066
2156,107800,25081203509393928192.00000,0.00091
2157,107850,25340695164739055616.00000,0.00067
2158,107900,25308568405044998144.00000,0.00068
2159,107950,25034008013230219264.00000,0.00068
2160,108000,25635091508380323840.00000,0.00069
2161,108050,25485677908169392128.00000,0.00060
2162,108100,24978166212463063040.00000,0.00069
2163,108150,25124450865596276736.00000,0.00071
2164,108200,25359018478410199040.00000,0.00069
2165,108250,24905389899618508800.00000,0.00071
2166,108300,25001333317882826752.00000,0.00071
2167,108350,24848899791066177536.00000,0.00088
2168,108400,24842299950631227392.00000,0.00064
2169,108450,25210961616815128576.00000,0.00072
2170,108500,24379743245849403392.00000,0.00063
2171,108550,25277044270863880192.00000,0.00073
2172,108600,24905258031140282368.00000,0.00083
2173,108650,24747421309280780288.00000,0.00067
2174,108700,24603785988394713088.00000,0.00066
2175,108750,24727967175098855424.00000,0.00072
2176,108800,25056128473998991360.00000,0.00073
2177,108850,24693942944058589184.00000,0.00072
2178,108900,24452317128248942592.00000,0.00068
2179,108950,24955578323384467456.00000,0.00068
2180,109000,24712582467361730560.00000,0.00094
2181,109050,25366625077216870400.00000,0.00070
2182,109100,24641505700130598912.00000,0.00069
2183,109150,24689059766020755456.00000,0.00087
2184,109200,24477659115029413888.00000,0.00067
2185,109250,24152703939193970688.00000,0.00064
2186,109300,24522174841611747328.00000,0.00082
2187,109350,24646954840118493184.00000,0.00071
2188,109400,24747231162482585600.00000,0.00070
2189,109450,24914740850966974464.00000,0.00068
2190,109500,24821989128680349696.00000,0.00067
2191,109550,24057969775390552064.00000,0.00074
2192,109600,24398691668213657600.00000,0.00070
2193,109650,24204410986464743424.00000,0.00074
2194,109700,24454926778645860352.00000,0.00068
2195,109750,24842792936107368448.00000,0.00068
2196,109800,24483477431840067584.00000,0.00065
2197,109850,24050692352001380352.00000,0.00066
2198,109900,24935989531402137600.00000,0.00068
2199,109950,23966559297695084544.00000,0.00066
2200,110000,24228931557092683776.00000,0.00074
2201,110050,24143003252987015168.00000,0.00067
2202,110100,24350225556963971072.00000,0.00071
2203,110150,24480565442146557952.00000,0.00069
2204,110200,24193194195487051776.00000,0.00066
2205,110250,24598766158802952192.00000,0.00065
2206,110300,24424253642788868096.00000,0.00083
2207,110350,24545453594470903808.00000,0.00073
2208,110400,24122903837785309184.00000,0.00076
2209,110450,24157589788231122944.00000,0.00071
2210,110500,23623083418437996544.00000,0.00071
2211,110550,23626237904285278208.00000,0.00073
2212,110600,23752119131590107136.00000,0.00062
2213,110650,23546782746899791872.00000,0.00088
2214,110700,23923447410364768256.00000,0.00065
2215,110750,24114218370285912064.00000,0.00065
2216,110800,24240576612547428352.00000,0.00067
2217,110850,23652824237216034816.00000,0.00074
2218,110900,24038915838165078016.00000,0.00086
2219,110950,24279735429483851776.00000,0.00067
