number,returns,variances,epsilon
142700,[0.20000 0.40000],[0.00000 0.00000],0.3813999806482866
142750,[0.20000 0.40000],[0.00000 0.00000],0.3813095361651818
142800,[0.20000 0.40000],[0.00000 0.00000],0.38121618717631917
142850,[0.20000 0.40000],[0.00000 0.00000],0.3811295891196963
142900,[0.20000 0.40000],[0.00000 0.00000],0.3810304351057278
142950,[0.20000 0.40000],[0.00000 0.00000],0.38092604416335774
143000,[0.20000 0.40000],[0.00000 0.00000],0.3808395120163734
143050,[0.20000 0.40000],[0.00000 0.00000],0.3807562141658223
143100,[0.20000 0.40000],[0.00000 0.00000],0.3806565729585536
143150,[0.20000 0.40000],[0.00000 0.00000],0.38056542848047614
143200,[0.20000 0.40000],[0.00000 0.00000],0.38046554518226117
143250,[0.20000 0.40000],[0.00000 0.00000],0.38036831558160694
143300,[0.20000 0.40000],[0.00000 0.00000],0.3802833695182551
143350,[0.20000 0.40000],[0.00000 0.00000],0.38018735368989187
143400,[0.20000 0.40000],[0.00000 0.00000],0.3801030315192693
143450,[0.20000 0.40000],[0.00000 0.00000],0.38002047810549944
143500,[0.20000 0.40000],[0.00000 0.00000],0.37992686148324045
143550,[0.20000 0.40000],[0.00000 0.00000],0.3798437632491298
143600,[0.20000 0.40000],[0.00000 0.00000],0.3797583513807937
143650,[0.20000 0.40000],[0.00000 0.00000],0.3796732501280922
143700,[0.20000 0.40000],[0.00000 0.00000],0.37957476632704207
143750,[0.20000 0.40000],[0.00000 0.00000],0.3794838808769386
143800,[0.20000 0.40000],[0.00000 0.00000],0.3793965115433789
143850,[0.20000 0.40000],[0.00000 0.00000],0.37930013738563406
143900,[0.20000 0.40000],[0.00000 0.00000],0.3792096087467527
143950,[0.20000 0.40000],[0.00000 0.00000],0.3791132820659856
144000,[0.20000 0.40000],[0.00000 0.00000],0.37902716171073536
144050,[0.20000 0.40000],[0.00000 0.00000],0.3789494956050458
144100,[0.20000 0.40000],[0.00000 0.00000],0.3788610861557716
144150,[0.20000 0.40000],[0.00000 0.00000],0.37876484800658033
144200,[0.20000 0.40000],[0.00000 0.00000],0.37867473777022287
144250,[0.20000 0.40000],[0.00000 0.00000],0.3785709922184621
144300,[0.20000 0.40000],[0.00000 0.00000],0.3784954531225514
144350,[0.20000 0.40000],[0.00000 0.00000],0.3784144106272035
144400,[0.20000 0.40000],[0.00000 0.00000],0.3783333854844712
144450,[0.20000 0.40000],[0.00000 0.00000],0.3782407650917501
144500,[0.22000 0.38000],[0.00160 0.00160],0.37814178215970595
144550,[0.20000 0.40000],[0.00000 0.00000],0.37805182015413324
144600,[0.20000 0.40000],[0.00000 0.00000],0.3779476650916163
144650,[0.20000 0.40000],[0.00000 0.00000],0.3778693501072476
144700,[0.20000 0.40000],[0.00000 0.00000],0.3777765533614271
144750,[0.20000 0.40000],[0.00000 0.00000],0.37769711425854985
144800,[0.20000 0.40000],[0.00000 0.00000],0.37759769396175685
144850,[0.20000 0.40000],[0.00000 0.00000],0.37751249739408127
144900,[0.20000 0.40000],[0.00000 0.00000],0.37743427258132833
144950,[0.20000 0.40000],[0.00000 0.00000],0.3773551950841841
145000,[0.20000 0.40000],[0.00000 0.00000],0.3772576021214085
145050,[0.20000 0.40000],[0.00000 0.00000],0.3771724822879335
145100,[0.20000 0.40000],[0.00000 0.00000],0.37709345963933555
145150,[0.20000 0.40000],[0.00000 0.00000],0.3770115598652694
145200,[0.20000 0.40000],[0.00000 0.00000],0.37693141370807604
145250,[0.20000 0.40000],[0.00000 0.00000],0.37685186307711777
145300,[0.20000 0.40000],[0.00000 0.00000],0.3767726184187236
145350,[0.20000 0.40000],[0.00000 0.00000],0.3766789345582426
145400,[0.20000 0.40000],[0.00000 0.00000],0.3766066635505919
145450,[0.20000 0.40000],[0.00000 0.00000],0.37652544748975597
145500,[0.16000 0.36000],[0.00640 0.00640],0.3764341364718196
145550,[0.20000 0.40000],[0.00000 0.00000],0.3763448695797805
145600,[0.20000 0.40000],[0.00000 0.00000],0.3762489818170918
145650,[0.20000 0.40000],[0.00000 0.00000],0.3761606249731346
145700,[0.20000 0.40000],[0.00000 0.00000],0.3760777731953684
145750,[0.20000 0.40000],[0.00000 0.00000],0.37599089947300807
145800,[0.20000 0.40000],[0.00000 0.00000],0.3759063539616466
145850,[0.20000 0.40000],[0.00000 0.00000],0.3758030784246128
145900,[0.20000 0.40000],[0.00000 0.00000],0.3757165565295703
145950,[0.20000 0.40000],[0.00000 0.00000],0.37562371186031696
146000,[0.20000 0.40000],[0.00000 0.00000],0.3755161906608403
146050,[0.20000 0.40000],[0.00000 0.00000],0.3754378031864065
146100,[0.20000 0.40000],[0.00000 0.00000],0.3753519415754941
146150,[0.20000 0.40000],[0.00000 0.00000],0.3752666756560935
146200,[0.20000 0.40000],[0.00000 0.00000],0.37517394215852035
146250,[0.20000 0.40000],[0.00000 0.00000],0.375083534667599
146300,[0.20000 0.40000],[0.00000 0.00000],0.3749937245988094
146350,[0.20000 0.40000],[0.00000 0.00000],0.37490623803646467
146400,[0.20000 0.40000],[0.00000 0.00000],0.37481129217447795
146450,[0.20000 0.40000],[0.00000 0.00000],0.3747278747520592
146500,[0.20000 0.40000],[0.00000 0.00000],0.3746456260977053
146550,[0.20000 0.40000],[0.00000 0.00000],0.3745625330329298
146600,[0.20000 0.40000],[0.00000 0.00000],0.3744823326445489
146650,[0.20000 0.40000],[0.00000 0.00000],0.3743831838670687
146700,[0.20000 0.40000],[0.00000 0.00000],0.37429555246216994
146750,[0.20000 0.40000],[0.00000 0.00000],0.3742156964600497
146800,[0.20000 0.40000],[0.00000 0.00000],0.3741209254792958
146850,[0.16000 0.36000],[0.00640 0.00640],0.37402962342378604
146900,[0.20000 0.40000],[0.00000 0.00000],0.3739443708725805
146950,[0.20000 0.40000],[0.00000 0.00000],0.3738568421800922
147000,[0.20000 0.40000],[0.00000 0.00000],0.37376445707153866
147050,[0.20000 0.40000],[0.00000 0.00000],0.37367295520538724
147100,[0.20000 0.40000],[0.00000 0.00000],0.3735831961501875
147150,[0.20000 0.40000],[0.00000 0.00000],0.37348887201477715
147200,[0.20000 0.40000],[0.00000 0.00000],0.3733899862681494
147250,[0.20000 0.40000],[0.00000 0.00000],0.3732985760767855
147300,[0.20000 0.40000],[0.00000 0.00000],0.37320289158188763
147350,[0.20000 0.40000],[0.00000 0.00000],0.3731057997638256
147400,[0.20000 0.40000],[0.00000 0.00000],0.37302877437817433
147450,[0.20000 0.40000],[0.00000 0.00000],0.37294060126975787
147500,[0.20000 0.40000],[0.00000 0.00000],0.37284844257678984
147550,[0.20000 0.40000],[0.00000 0.00000],0.3727548761550411
147600,[0.20000 0.40000],[0.00000 0.00000],0.37265446860159374
147650,[0.20000 0.40000],[0.00000 0.00000],0.372568671617293
147700,[0.20000 0.40000],[0.00000 0.00000],0.37248175082321205
147750,[0.20000 0.40000],[0.00000 0.00000],0.3723959936040714
147800,[0.20000 0.40000],[0.00000 0.00000],0.3723116849251382
147850,[0.20000 0.40000],[0.00000 0.00000],0.3722056831401785
147900,[0.20000 0.40000],[0.00000 0.00000],0.37213798351244615
147950,[0.20000 0.40000],[0.00000 0.00000],0.37206201462993976
148000,[0.20000 0.40000],[0.00000 0.00000],0.371984348200676
148050,[0.20000 0.40000],[0.00000 0.00000],0.37189956182893846
148100,[0.20000 0.40000],[0.00000 0.00000],0.37180594815736073
148150,[0.20000 0.40000],[0.00000 0.00000],0.3717137845516206
148200,[0.20000 0.40000],[0.00000 0.00000],0.37162449610395204
148250,[0.20000 0.40000],[0.00000 0.00000],0.3715395065860632
148300,[0.20000 0.40000],[0.00000 0.00000],0.37145453650504745
148350,[0.20000 0.40000],[0.00000 0.00000],0.37136445523146683
148400,[0.20000 0.40000],[0.00000 0.00000],0.3712746807671949
148450,[0.20000 0.40000],[0.00000 0.00000],0.37118749206870166
148500,[0.20000 0.40000],[0.00000 0.00000],0.37110516598726967
148550,[0.20000 0.40000],[0.00000 0.00000],0.3710254211089894
148600,[0.20000 0.40000],[0.00000 0.00000],0.3709368674200957
148650,[0.20000 0.40000],[0.00000 0.00000],0.370849188777392
148700,[0.20000 0.40000],[0.00000 0.00000],0.37076494571498114
148750,[0.20000 0.40000],[0.00000 0.00000],0.3706861274802522
148800,[0.20000 0.40000],[0.00000 0.00000],0.3705859927423427
148850,[0.20000 0.40000],[0.00000 0.00000],0.3704972595657978
148900,[0.20000 0.40000],[0.00000 0.00000],0.37042390010329335
148950,[0.20000 0.40000],[0.00000 0.00000],0.37034430161873083
149000,[0.20000 0.40000],[0.00000 0.00000],0.3702536370462291
149050,[0.20000 0.40000],[0.00000 0.00000],0.37015503965820545
149100,[0.20000 0.40000],[0.00000 0.00000],0.3700806117649605
149150,[0.20000 0.40000],[0.00000 0.00000],0.3699931355160885
149200,[0.20000 0.40000],[0.00000 0.00000],0.3699076673410963
149250,[0.20000 0.40000],[0.00000 0.00000],0.3698304506230488
149300,[0.20000 0.40000],[0.00000 0.00000],0.3697450200281615
149350,[0.20000 0.40000],[0.00000 0.00000],0.3696530835678763
149400,[0.20000 0.40000],[0.00000 0.00000],0.36956060267050755
149450,[0.20000 0.40000],[0.00000 0.00000],0.3694831748118703
149500,[0.20000 0.40000],[0.00000 0.00000],0.3694009432070238
149550,[0.20000 0.40000],[0.00000 0.00000],0.36931221032124634
149600,[0.20000 0.40000],[0.00000 0.00000],0.3692203814783469
149650,[0.20000 0.40000],[0.00000 0.00000],0.3691345251661657
149700,[0.16000 0.36000],[0.00640 0.00640],0.3690495385854889
149750,[0.20000 0.40000],[0.00000 0.00000],0.368973633787502
149800,[0.20000 0.40000],[0.00000 0.00000],0.3688980277409354
149850,[0.20000 0.40000],[0.00000 0.00000],0.3688128125351307
149900,[0.20000 0.40000],[0.00000 0.00000],0.36872535294969616
149950,[0.20000 0.40000],[0.00000 0.00000],0.36864300706044073
150000,[0.20000 0.40000],[0.00000 0.00000],0.36854795014607933
150050,[0.20000 0.40000],[0.00000 0.00000],0.3684478274127273
150100,[0.20000 0.40000],[0.00000 0.00000],0.36835960619887276
150150,[0.20000 0.40000],[0.00000 0.00000],0.36827564601437734
150200,[0.20000 0.40000],[0.00000 0.00000],0.3681982047685656
150250,[0.20000 0.40000],[0.00000 0.00000],0.3681060878570608
150300,[0.20000 0.40000],[0.00000 0.00000],0.36801455891442764
150350,[0.20000 0.40000],[0.00000 0.00000],0.3679275710201125
150400,[0.20000 0.40000],[0.00000 0.00000],0.3678448386330271
150450,[0.20000 0.40000],[0.00000 0.00000],0.36776438299901903
150500,[0.20000 0.40000],[0.00000 0.00000],0.3676723746223224
150550,[0.20000 0.40000],[0.00000 0.00000],0.3675809535217359
150600,[0.20000 0.40000],[0.00000 0.00000],0.36749745288011215
150650,[0.20000 0.40000],[0.00000 0.00000],0.3674215853030022
150700,[0.20000 0.40000],[0.00000 0.00000],0.3673400944661675
150750,[0.20000 0.40000],[0.00000 0.00000],0.36725523914194186
150800,[0.20000 0.40000],[0.00000 0.00000],0.3671661762380876
150850,[0.20000 0.40000],[0.00000 0.00000],0.367092349322227
150900,[0.20000 0.40000],[0.00000 0.00000],0.3670089596731995
150950,[0.20000 0.40000],[0.00000 0.00000],0.3669216462272038
151000,[0.20000 0.40000],[0.00000 0.00000],0.36684589752181773
151050,[0.20000 0.40000],[0.00000 0.00000],0.3667611563567664
151100,[0.20000 0.40000],[0.00000 0.00000],0.36666180046157065
151150,[0.20000 0.40000],[0.00000 0.00000],0.36657485096314507
151200,[0.20000 0.40000],[0.00000 0.00000],0.3664980486591785
151250,[0.20000 0.40000],[0.00000 0.00000],0.3664100130705121
151300,[0.20000 0.40000],[0.00000 0.00000],0.36632199862865633
151350,[0.20000 0.40000],[0.00000 0.00000],0.3662435626827952
151400,[0.20000 0.40000],[0.00000 0.00000],0.3661558692584828
151450,[0.20000 0.40000],[0.00000 0.00000],0.36607746888382503
151500,[0.20000 0.40000],[0.00000 0.00000],0.3659844780242368
151550,[0.20000 0.40000],[0.00000 0.00000],0.3659021825620639
151600,[0.20000 0.40000],[0.00000 0.00000],0.36581597474585864
151650,[0.20000 0.40000],[0.00000 0.00000],0.3657441036279648
151700,[0.20000 0.40000],[0.00000 0.00000],0.36567112397688056
151750,[0.20000 0.40000],[0.00000 0.00000],0.36558693478199283
151800,[0.20000 0.40000],[0.00000 0.00000],0.36550557031831127
151850,[0.20000 0.40000],[0.00000 0.00000],0.3654152489225763
151900,[0.20000 0.40000],[0.00000 0.00000],0.36532074391177977
151950,[0.20000 0.40000],[0.00000 0.00000],0.36523635505622604
152000,[0.20000 0.40000],[0.00000 0.00000],0.3651441383725894
152050,[0.20000 0.40000],[0.00000 0.00000],0.3650550270502326
152100,[0.20000 0.40000],[0.00000 0.00000],0.364975741866486
152150,[0.20000 0.40000],[0.00000 0.00000],0.3648861115190148
152200,[0.20000 0.40000],[0.00000 0.00000],0.364811903049398
152250,[0.20000 0.40000],[0.00000 0.00000],0.36473155090004705
152300,[0.20000 0.40000],[0.00000 0.00000],0.3646475780249491
152350,[0.20000 0.40000],[0.00000 0.00000],0.36455578980545456
152400,[0.20000 0.40000],[0.00000 0.00000],0.36446710180490616
152450,[0.20000 0.40000],[0.00000 0.00000],0.36439018174237553
152500,[0.20000 0.40000],[0.00000 0.00000],0.3643023728666894
152550,[0.20000 0.40000],[0.00000 0.00000],0.3642187783502457
152600,[0.20000 0.40000],[0.00000 0.00000],0.36412262644862503
152650,[0.20000 0.40000],[0.00000 0.00000],0.3640276175349875
152700,[0.20000 0.40000],[0.00000 0.00000],0.36395358366101216
152750,[0.20000 0.40000],[0.00000 0.00000],0.36387844769379274
152800,[0.20000 0.40000],[0.00000 0.00000],0.36378098957391225
152850,[0.20000 0.40000],[0.00000 0.00000],0.3636975146965032
152900,[0.20000 0.40000],[0.00000 0.00000],0.3636280134465831
152950,[0.20000 0.40000],[0.00000 0.00000],0.36355545603476824
153000,[0.20000 0.40000],[0.00000 0.00000],0.3634656165387858
153050,[0.20000 0.40000],[0.00000 0.00000],0.36337161574895427
153100,[0.20000 0.40000],[0.00000 0.00000],0.36328154285341047
153150,[0.20000 0.40000],[0.00000 0.00000],0.36319344360886596
153200,[0.20000 0.40000],[0.00000 0.00000],0.36310397226356733
153250,[0.20000 0.40000],[0.00000 0.00000],0.3630128512193903
153300,[0.20000 0.40000],[0.00000 0.00000],0.36292147448943224
153350,[0.20000 0.40000],[0.00000 0.00000],0.3628393107964918
153400,[0.20000 0.40000],[0.00000 0.00000],0.3627627342760407
153450,[0.20000 0.40000],[0.00000 0.00000],0.36267392575899643
153500,[0.20000 0.40000],[0.00000 0.00000],0.3625759553851132
153550,[0.20000 0.40000],[0.00000 0.00000],0.3624916441282694
153600,[0.20000 0.40000],[0.00000 0.00000],0.36240262382283117
153650,[0.20000 0.40000],[0.00000 0.00000],0.36232947662674253
153700,[0.20000 0.40000],[0.00000 0.00000],0.3622432764554486
153750,[0.20000 0.40000],[0.00000 0.00000],0.3621629341214188
153800,[0.20000 0.40000],[0.00000 0.00000],0.3620762177635405
153850,[0.20000 0.40000],[0.00000 0.00000],0.36199230055196335
153900,[0.20000 0.40000],[0.00000 0.00000],0.3619136805524086
153950,[0.20000 0.40000],[0.00000 0.00000],0.36183591078510624
154000,[0.20000 0.40000],[0.00000 0.00000],0.3617323363037495
154050,[0.20000 0.40000],[0.00000 0.00000],0.36165738131690905
154100,[0.20000 0.40000],[0.00000 0.00000],0.3615669008078832
154150,[0.20000 0.40000],[0.00000 0.00000],0.36149225755658315
154200,[0.20000 0.40000],[0.00000 0.00000],0.3614070887339192
154250,[0.20000 0.40000],[0.00000 0.00000],0.36130557818237347
154300,[0.20000 0.40000],[0.00000 0.00000],0.36122987986109534
154350,[0.20000 0.40000],[0.00000 0.00000],0.36114200097758997
154400,[0.20000 0.40000],[0.00000 0.00000],0.361056083313271
154450,[0.20000 0.40000],[0.00000 0.00000],0.3609651991362677
154500,[0.20000 0.40000],[0.00000 0.00000],0.36087322991295245
154550,[0.20000 0.40000],[0.00000 0.00000],0.3607893145977651
154600,[0.20000 0.40000],[0.00000 0.00000],0.3607068030566034
154650,[0.20000 0.40000],[0.00000 0.00000],0.36062071214152747
154700,[0.20000 0.40000],[0.00000 0.00000],0.3605387926063664
154750,[0.20000 0.40000],[0.00000 0.00000],0.36045661501947684
154800,[0.20000 0.40000],[0.00000 0.00000],0.36037500935897865
154850,[0.20000 0.40000],[0.00000 0.00000],0.3602950813899595
154900,[0.20000 0.40000],[0.00000 0.00000],0.3602121299321182
154950,[0.20000 0.40000],[0.00000 0.00000],0.3601399776992849
155000,[0.20000 0.40000],[0.00000 0.00000],0.3600479423845117
155050,[0.20000 0.40000],[0.00000 0.00000],0.3599609035990691
155100,[0.20000 0.40000],[0.00000 0.00000],0.35987305721528445
155150,[0.20000 0.40000],[0.00000 0.00000],0.3597907552197096
155200,[0.20000 0.40000],[0.00000 0.00000],0.35970543510819225
155250,[0.20000 0.40000],[0.00000 0.00000],0.35961958319244314
155300,[0.20000 0.40000],[0.00000 0.00000],0.3595423063919098
155350,[0.20000 0.40000],[0.00000 0.00000],0.3594614595198376
155400,[0.20000 0.40000],[0.00000 0.00000],0.35938311334905987
155450,[0.16000 0.36000],[0.00640 0.00640],0.3592841016034655
155500,[0.20000 0.40000],[0.00000 0.00000],0.3592022099982263
155550,[0.20000 0.40000],[0.00000 0.00000],0.3591272280007709
155600,[0.20000 0.40000],[0.00000 0.00000],0.35904289196272493
155650,[0.20000 0.40000],[0.00000 0.00000],0.3589673921865259
155700,[0.20000 0.40000],[0.00000 0.00000],0.35888447095111176
155750,[0.20000 0.40000],[0.00000 0.00000],0.3587971626514034
155800,[0.20000 0.40000],[0.00000 0.00000],0.3587129041246169
155850,[0.20000 0.40000],[0.00000 0.00000],0.35863114271238766
155900,[0.20000 0.40000],[0.00000 0.00000],0.3585568303275533
155950,[0.20000 0.40000],[0.00000 0.00000],0.358473453654153
156000,[0.20000 0.40000],[0.00000 0.00000],0.35838624534545693
156050,[0.20000 0.40000],[0.00000 0.00000],0.35830730848821457
156100,[0.20000 0.40000],[0.00000 0.00000],0.3582319633909945
156150,[0.20000 0.40000],[0.00000 0.00000],0.35815141116333843
156200,[0.20000 0.40000],[0.00000 0.00000],0.35806950290356254
156250,[0.20000 0.40000],[0.00000 0.00000],0.35798898720685707
156300,[0.20000 0.40000],[0.00000 0.00000],0.35788898609722514
156350,[0.20000 0.40000],[0.00000 0.00000],0.35781153191436904
156400,[0.20000 0.40000],[0.00000 0.00000],0.3577321725018267
156450,[0.20000 0.40000],[0.00000 0.00000],0.3576591444461437
156500,[0.20000 0.40000],[0.00000 0.00000],0.3575743298208462
156550,[0.20000 0.40000],[0.00000 0.00000],0.35749337669598624
156600,[0.20000 0.40000],[0.00000 0.00000],0.3574113446034651
156650,[0.20000 0.40000],[0.00000 0.00000],0.3573342680556601
156700,[0.20000 0.40000],[0.00000 0.00000],0.35724541750740546
156750,[0.20000 0.40000],[0.00000 0.00000],0.3571637164459303
156800,[0.20000 0.40000],[0.00000 0.00000],0.35707819710162847
156850,[0.20000 0.40000],[0.00000 0.00000],0.3569883142286644
156900,[0.20000 0.40000],[0.00000 0.00000],0.3569000975627076
156950,[0.20000 0.40000],[0.00000 0.00000],0.3568217619097148
157000,[0.20000 0.40000],[0.00000 0.00000],0.3567313959826568
157050,[0.20000 0.40000],[0.00000 0.00000],0.35664461147634097
157100,[0.20000 0.40000],[0.00000 0.00000],0.3565731738347187
157150,[0.20000 0.40000],[0.00000 0.00000],0.3564727474104577
157200,[0.20000 0.40000],[0.00000 0.00000],0.35639833517719355
157250,[0.20000 0.40000],[0.00000 0.00000],0.356307529531233
157300,[0.20000 0.40000],[0.00000 0.00000],0.3562356125664616
157350,[0.20000 0.40000],[0.00000 0.00000],0.356158789567874
157400,[0.20000 0.40000],[0.00000 0.00000],0.35608252974279914
157450,[0.20000 0.40000],[0.00000 0.00000],0.3560090187059989
157500,[0.20000 0.40000],[0.00000 0.00000],0.35593688880076646
157550,[0.20000 0.40000],[0.00000 0.00000],0.3558500244545993
157600,[0.20000 0.40000],[0.00000 0.00000],0.3557754691443455
157650,[0.20000 0.40000],[0.00000 0.00000],0.35569956440427664
157700,[0.20000 0.40000],[0.00000 0.00000],0.355616852142505
157750,[0.20000 0.40000],[0.00000 0.00000],0.355536615065598
157800,[0.20000 0.40000],[0.00000 0.00000],0.3554550319806991
157850,[0.20000 0.40000],[0.00000 0.00000],0.3553680124737771
157900,[0.20000 0.40000],[0.00000 0.00000],0.35528919501209427
157950,[0.20000 0.40000],[0.00000 0.00000],0.35520576028275114
158000,[0.20000 0.40000],[0.00000 0.00000],0.3551321576754762
158050,[0.20000 0.40000],[0.00000 0.00000],0.3550479422951285
158100,[0.20000 0.40000],[0.00000 0.00000],0.35496865092472835
158150,[0.20000 0.40000],[0.00000 0.00000],0.3548926459291501
158200,[0.20000 0.40000],[0.00000 0.00000],0.3548071257208964
